0.15416388 -0.008249844 0.82988164 -0.0067197489 0.72147604 -2.2051044e-06 0.00022181943 2.1680019e-05 0.31943473 0.33577628 445318.77 1.2170902
0.15408843 -0.0083020901 0.83050328 -0.0067503294 0.72172378 -2.2190693e-06 0.00022198559 2.1680019e-05 0.31949663 0.33576793 445357.68 1.2162473
0.16226562 -0.0068696148 0.79503757 -0.0065139467 0.69186962 -1.9612714e-06 0.0002269828 2.3156959e-05 0.32053242 0.33572322 442029.35 1.2687651
0.16392781 -0.0089633492 0.78906072 -0.0091730092 0.68757926 -2.5590314e-06 0.00022527641 2.3156959e-05 0.32072311 0.33572049 440706.83 1.2818913
0.16343459 -0.0077831376 0.79339628 -0.0080666725 0.69127614 -2.2220816e-06 0.00022651421 2.3156959e-05 0.32051369 0.33573954 441207.33 1.2728911
0.16320046 -0.0079942828 0.79409092 -0.0080878535 0.6920682 -2.2823635e-06 0.00022671253 2.3156959e-05 0.32046618 0.33574292 441269.23 1.2721082
0.16308895 -0.0080016282 0.79450584 -0.0079964717 0.6923217 -2.2844606e-06 0.00022683099 2.3156959e-05 0.32052032 0.33573519 441327.99 1.271449
0.16301405 -0.0080170686 0.794758 -0.0079545529 0.69250286 -2.2888688e-06 0.00022690299 2.3156959e-05 0.32057054 0.3357286 441368.4 1.2710664
0.17149694 -0.0070659101 0.77882482 -0.0070189827 0.67764659 -2.1082386e-06 0.00023237609 2.4200697e-05 0.32152457 0.33567388 438064.8 1.2957414
0.17303484 -0.0061313228 0.77099292 -0.0068860392 0.67020563 -1.829388e-06 0.0002300393 2.4200697e-05 0.32138308 0.33571158 436944.3 1.3074261
0.17249391 -0.00750453 0.77497239 -0.0075199418 0.67428372 -2.2391086e-06 0.00023122665 2.4200697e-05 0.32122775 0.33573334 437023.35 1.3029862
0.17219821 -0.0074994455 0.77733769 -0.0072739943 0.67622246 -2.2375915e-06 0.00023193237 2.4200697e-05 0.32131901 0.33571917 437161.4 1.2989742
0.17208946 -0.0074676696 0.77837442 -0.0072266803 0.67709174 -2.2281106e-06 0.0002322417 2.4200697e-05 0.32141648 0.33570587 437243.57 1.2971738
0.17205729 -0.0075124452 0.77891004 -0.007218262 0.67753191 -2.2414702e-06 0.00023240151 2.4200697e-05 0.32147989 0.33569756 437289.06 1.2963483
0.18057069 -0.0074052971 0.71578463 -0.0075513261 0.62211813 -2.2534483e-06 0.00021781485 2.4682056e-05 0.3222589 0.33567865 433056.5 1.411673
0.18211081 -0.0074512156 0.7121278 -0.0077693436 0.62013747 -2.2674214e-06 0.00021670207 2.4682056e-05 0.32220702 0.335702 431848.15 1.4190907
0.18160151 -0.0080077588 0.71298141 -0.0078213005 0.62105448 -2.4367788e-06 0.00021696183 2.4682056e-05 0.32199276 0.33572639 431938.87 1.4184927
0.18133187 -0.0080640158 0.71292581 -0.0077998749 0.62114835 -2.4538979e-06 0.00021694491 2.4682056e-05 0.32203946 0.3357188 431992.92 1.4187178
0.18124644 -0.0080634991 0.71274517 -0.0078176662 0.62108566 -2.4537407e-06 0.00021688994 2.4682056e-05 0.3221119 0.33570882 432022.62 1.4190805
0.1811732 -0.0081678418 0.71267286 -0.0078172001 0.62101511 -2.4854924e-06 0.00021686793 2.4682056e-05 0.32216468 0.33570182 432036.19 1.4194363
0.18974541 -0.0071415645 0.6992511 -0.0078628006 0.6071338 -2.3795381e-06 0.00023298742 2.7025611e-05 0.32284205 0.33569684 427438.15 1.444858
0.19128609 -0.0072527133 0.69638779 -0.0073380178 0.6055809 -2.4165725e-06 0.00023203337 2.7025611e-05 0.32288493 0.33570486 426292.53 1.4510943
0.19079731 -0.0075878477 0.69882296 -0.007194929 0.60786351 -2.5282378e-06 0.00023284476 2.7025611e-05 0.32269695 0.33572848 426354.27 1.4466858
0.19053822 -0.0076515744 0.69996223 -0.0070110848 0.60911259 -2.5494712e-06 0.00023322436 2.7025611e-05 0.32269607 0.33572994 426293.19 1.4444383
0.19042171 -0.0072751311 0.69932191 -0.0068889888 0.60927969 -2.424042e-06 0.00023301101 2.7025611e-05 0.32272475 0.33572575 426291.65 1.444989
0.19038454 -0.0074129125 0.69943113 -0.0068948253 0.60948745 -2.4699501e-06 0.0002330474 2.7025611e-05 0.32274211 0.33572331 426298.27 1.4450487
0.19894011 -0.0025774327 0.60273549 -0.0053745502 0.52922421 -8.7428536e-07 0.0002044526 2.7513263e-05 0.32343457 0.33570791 422020.94 1.6662277
0.20035651 -0.0020599929 0.59939088 -0.0046966595 0.52651115 -6.9876573e-07 0.00020331808 2.7513263e-05 0.32337667 0.33573086 421008.25 1.674114
0.19982391 -0.0018724708 0.60031255 -0.0045166199 0.52699375 -6.3515677e-07 0.00020363072 2.7513263e-05 0.32325296 0.33574823 421030.45 1.6710111
0.19957647 -0.0023304673 0.59967364 -0.0051174531 0.5268004 -7.9051277e-07 0.000203414 2.7513263e-05 0.32327887 0.33574392 420912.6 1.6740796
0.19947383 -0.0047444847 0.60590195 -0.0066458849 0.53235982 -1.6093664e-06 0.00020552669 2.7513263e-05 0.32330859 0.33573735 420908.08 1.6634577
0.19940892 -0.0038411201 0.60533033 -0.0061371059 0.5319523 -1.302938e-06 0.00020533279 2.7513263e-05 0.3233377 0.33573075 420886.8 1.6625402
0.20802829 -0.0032253804 0.58784473 -0.0050214813 0.51087958 -1.2587413e-06 0.00022941309 3.1654232e-05 0.3238585 0.33573314 416452.04 1.7105147
0.20928935 -0.0064071028 0.58834959 -0.0077276137 0.51175965 -2.5004447e-06 0.00022961011 3.1654232e-05 0.32389505 0.33573878 415666.84 1.7183829
0.20892762 -0.0015650639 0.58623258 -0.0045253409 0.50895764 -6.1078399e-07 0.00022878393 3.1654232e-05 0.3238698 0.33574082 415954.67 1.7103738
0.20871069 -0.0042642705 0.58826156 -0.0060470022 0.51094174 -1.66418e-06 0.00022957576 3.1654232e-05 0.32388485 0.33573698 415966.6 1.7123367
0.20855424 -0.0039081844 0.59294206 -0.0063639611 0.51486263 -1.5252134e-06 0.00023140238 3.1654232e-05 0.32391183 0.33572728 416198.4 1.6976952
0.20859529 -0.0013715083 0.58632014 -0.0044129254 0.50926847 -5.352467e-07 0.0002288181 3.1654232e-05 0.32392225 0.33572996 416129.39 1.7095518
0.21712145 -0.0025201186 0.57215539 -0.0056989105 0.49509543 -1.0113155e-06 0.00022960411 3.2549318e-05 0.32424374 0.33576039 411183.01 1.7555093
0.21823605 -0.00046084499 0.56980927 -0.0046046217 0.49240042 -1.8493561e-07 0.00022866262 3.2549318e-05 0.32419918 0.3357858 409744.75 1.7563937
0.21775337 -0.002720841 0.56988325 -0.0057925285 0.49247068 -1.0918647e-06 0.00022869231 3.2549318e-05 0.32419662 0.33578369 409758.14 1.7631634
0.21744213 -0.0044266907 0.57467483 -0.006925148 0.49690197 -1.7764167e-06 0.00023061516 3.2549318e-05 0.32424881 0.33576713 410140.89 1.7536225
0.21744768 -0.0027480494 0.56969003 -0.0052974424 0.49205111 -1.1027833e-06 0.00022861477 3.2549318e-05 0.32424799 0.33577193 409865.27 1.7638489
0.21742826 -0.0028986349 0.56955712 -0.0057463642 0.49200659 -1.1632128e-06 0.00022856144 3.2549318e-05 0.32425588 0.33577078 409903.64 1.7647314
0.22585844 -0.002034619 0.56235526 -0.0050364483 0.48343098 -8.4283994e-07 0.00023295539 3.3599919e-05 0.32472694 0.33576253 405508.63 1.7846924
0.22696083 -0.0027712275 0.56072399 -0.0061366011 0.48253999 -1.1479796e-06 0.00023227964 3.3599919e-05 0.32475593 0.33577385 404872.75 1.7922664
0.22650534 -0.0022824033 0.56179868 -0.0060080009 0.483242 -9.4548443e-07 0.00023272483 3.3599919e-05 0.32468643 0.33578721 404864.77 1.7872581
0.22634833 -0.0022748244 0.56218917 -0.0055137224 0.48349505 -9.4234487e-07 0.00023288659 3.3599919e-05 0.32470339 0.33578168 404854.17 1.7859874
0.22629673 -0.0023659478 0.56254678 -0.0052943774 0.48372671 -9.8009273e-07 0.00023303473 3.3599919e-05 0.32471997 0.33577778 404871.71 1.7851378
0.22623959 -0.0024849015 0.56233926 -0.0058025377 0.48382263 -1.0293692e-06 0.00023294876 3.3599919e-05 0.32472102 0.33577931 404924.27 1.7861788
0.23460708 -0.0012980949 0.55525048 -0.0054181058 0.47593165 -5.4427049e-07 0.00023280766 3.4008271e-05 0.32515886 0.33577031 400241.72 1.8052093
0.23583596 -0.0013834228 0.55339646 -0.0051269879 0.474368 -5.8004711e-07 0.0002320303 3.4008271e-05 0.32519475 0.33577447 399289.21 1.8115514
0.2354415 -0.0014089853 0.5536465 -0.004911567 0.47462457 -5.9076505e-07 0.00023213514 3.4008271e-05 0.32516442 0.33577639 399480.64 1.810815
0.23520404 0.00024313854 0.55197864 -0.0041272779 0.47351259 1.0194411e-07 0.00023143584 3.4008271e-05 0.32518545 0.33577068 399742.25 1.8108666
0.23513358 -0.0014325553 0.55345781 -0.0053470919 0.47468932 -6.0064756e-07 0.00023205603 3.4008271e-05 0.32517144 0.33577477 399677.55 1.8115113
0.23510695 -0.0015177942 0.55370392 -0.0053155661 0.4747868 -6.363869e-07 0.00023215922 3.4008271e-05 0.32517242 0.33577347 399630.8 1.8109836
0.24344005 -0.0014470715 0.53385766 -0.004942581 0.45887356 -6.1515975e-07 0.00022694645 3.4480546e-05 0.32548511 0.33578599 394230.94 1.8782496
0.24451913 -0.00081103702 0.53178631 -0.0050549044 0.45765501 -3.4477724e-07 0.00022606591 3.4480546e-05 0.32544921 0.33580872 393093.37 1.8833269
0.24409416 -0.0012029966 0.53284848 -0.0056352981 0.45836101 -5.1140187e-07 0.00022651744 3.4480546e-05 0.32540785 0.33581456 393214.76 1.8809527
0.24390719 -0.0012023763 0.53265409 -0.0055754055 0.45838422 -5.1113819e-07 0.0002264348 3.4480546e-05 0.32540578 0.3358137 393303.47 1.8816385
0.24384117 -0.0010412338 0.53247235 -0.0055506851 0.45830844 -4.4263544e-07 0.00022635754 3.4480546e-05 0.32541075 0.33581225 393344.65 1.8817114
0.24378957 -0.0010028274 0.53246027 -0.0055858883 0.45832473 -4.263086e-07 0.00022635241 3.4480546e-05 0.32541295 0.33581162 393355.2 1.8816182
0.25203112 -0.0011202252 0.5177582 -0.0053773439 0.4460007 -4.9478925e-07 0.00022868722 3.5825407e-05 0.32569942 0.33583539 387622 1.9355914
0.25308691 -0.0012842216 0.51539272 -0.0056681003 0.44554367 -5.6722436e-07 0.00022764242 3.5825407e-05 0.32568464 0.33585517 386520.98 1.9451147
0.2526991 -0.0015973449 0.50517464 -0.0058294806 0.43797492 -7.0552695e-07 0.00022312922 3.5825407e-05 0.32565212 0.33585941 386652.06 1.9857925
0.25250548 -0.0019001513 0.4903707 -0.0060719619 0.42684397 -8.3927269e-07 0.00021659051 3.5825407e-05 0.32562365 0.33586924 386391.21 2.0472063
0.2524389 -0.001684743 0.489523 -0.0060256303 0.42639072 -7.4412956e-07 0.00021621609 3.5825407e-05 0.32561669 0.3358714 386327.68 2.0498597
0.25240173 -0.0016865258 0.48929101 -0.0059817356 0.4261178 -7.44917e-07 0.00021611362 3.5825407e-05 0.32561276 0.33587261 386285.32 2.0508425
0.26055784 -0.00062761156 0.4794618 -0.0055037823 0.4166487 -3.021389e-07 0.00023081802 3.9047383e-05 0.32585547 0.3358953 381194.43 2.0884056
0.26156758 -0.00086769278 0.47823205 -0.0058241064 0.41609608 -4.1771656e-07 0.00023022601 3.9047383e-05 0.32584899 0.33590981 380402.59 2.0948359
0.26118365 -0.00078329326 0.47889944 -0.0058116781 0.41685272 -3.7708573e-07 0.0002305473 3.9047383e-05 0.32580626 0.33591723 380605.48 2.091542
0.26091901 -0.00015960545 0.48366102 -0.0048787107 0.42044593 -7.6835768e-08 0.00023283957 3.9047383e-05 0.32575468 0.33592939 380700.27 2.0682463
0.26082359 -0.0007815955 0.48205048 -0.0056290156 0.41949441 -3.7626841e-07 0.00023206424 3.9047383e-05 0.32575143 0.33593176 380753.92 2.0778405
0.26077144 -0.00072893385 0.48176796 -0.0056347902 0.41916429 -3.5091653e-07 0.00023192824 3.9047383e-05 0.32575298 0.33593085 380837.92 2.0788334
0.26894031 -0.00010834431 0.47330532 -0.0055052269 0.41075451 -5.2869983e-08 0.0002309641 3.9580321e-05 0.32602575 0.33593964 375796.56 2.1132848
0.26997168 -2.2338852e-05 0.46949273 -0.0055192053 0.40783716 -1.090094e-08 0.00022910362 3.9580321e-05 0.32603826 0.33594732 375082.9 2.1300598
0.26960995 -0.00079003315 0.46541852 -0.0056894295 0.40443068 -3.8552132e-07 0.00022711549 3.9580321e-05 0.32600067 0.33595553 375134.07 2.1522572
0.26944906 -0.00085004465 0.46377116 -0.0055726121 0.40304754 -4.148058e-07 0.00022631161 3.9580321e-05 0.32599484 0.33595543 375234.04 2.1601952
0.26935696 -0.00085308447 0.46291049 -0.0055228404 0.40237156 -4.1628918e-07 0.00022589161 3.9580321e-05 0.32599288 0.33595523 375293.09 2.1642332
0.26932035 -0.00088584331 0.46250709 -0.0055268869 0.40206416 -4.3227487e-07 0.00022569476 3.9580321e-05 0.32599177 0.33595512 375326.47 2.1662781
0.27747424 0.00025224421 0.45211399 -0.0050100915 0.39256909 1.2826815e-07 0.00022990349 4.124524e-05 0.32622675 0.33596879 370421.94 2.2105982
0.27848065 0.00036510223 0.45107985 -0.0050611979 0.39201949 1.8565733e-07 0.00022937762 4.124524e-05 0.32615896 0.33599716 369491.6 2.2151095
0.27816996 0.00028563699 0.45093711 -0.0050949538 0.39192476 1.4524864e-07 0.00022930503 4.124524e-05 0.32615211 0.33599562 369701.95 2.2162003
0.27799742 0.00015649716 0.45091817 -0.0051181131 0.39187304 7.9580026e-08 0.0002292954 4.124524e-05 0.3261494 0.33599497 369800.99 2.2169279
0.27792862 0.0001584416 0.45081562 -0.0050945755 0.39181149 8.0568788e-08 0.00022924326 4.124524e-05 0.32614789 0.33599487 369849.63 2.2174224
0.27789311 0.00011283281 0.4507934 -0.0051265591 0.39182736 5.7376364e-08 0.00022923196 4.124524e-05 0.32614858 0.33599449 369875.48 2.217756
0.28588944 0.00088525813 0.43511055 -0.0046083634 0.37828321 4.6085795e-07 0.0002265149 4.2225362e-05 0.32636733 0.33601587 364800.59 2.2936
0.28684703 0.00057029271 0.43273544 -0.0046680983 0.37667204 2.9688959e-07 0.00022527844 4.2225362e-05 0.32636087 0.33602849 363968.21 2.3078393
0.28640652 1.3746392e-05 0.43346655 -0.0048014914 0.37676746 7.1562565e-09 0.00022565905 4.2225362e-05 0.32631674 0.33603658 363979.26 2.3069099
0.28620402 0.00039162833 0.43374401 -0.0046275716 0.37735863 2.0387842e-07 0.00022580349 4.2225362e-05 0.32629137 0.33604157 363931.85 2.3034276
0.28612912 0.00040665816 0.43435623 -0.0045426798 0.37790953 2.1170282e-07 0.0002261222 4.2225362e-05 0.32629256 0.33604188 363996.42 2.3001044
