700000 1 1 0.066666667 0.066666667 0 0 2.1680019e-05 0.02898 445465.13 0.3180374 0.3218133 0.33572104 0.3294104 91276 188095 2780 1505389 17692 231029 2147 86661 0.27010298 1.7576056 0.053289613 46.104819 -0.24358733 -1.2527417 -0.48126355 2.1783061 0.25219284 1.0482968 0.4197797 -63.80576 -0.21494339 -27.866875 0.29588112 1.6071251 -0.78569448 -2.1285725 -0.19800807 327.72393 -0.14164776 63.049411 0.22373065 -0.76113316 0.0083170154 0.66191104 0.77610062 23.029873 0.21244861 3.4584232 2.853783e-06 0.0011404445 0.30708166 0.0038211625 91276 40129.378 8005.6447 -7 188095 224401.66 281294.54 10852 11354 1505389 368125.3 27789.011 -76 17692 6472.2503 1095.9582 3 8 1300738 576256.69 974.74719 34 1283676 569095.76 244.50752 30 14
800000 1 1 0.066666667 0.066666667 0 0 2.1680019e-05 0.02898 445336.83 0.31746771 0.3198085 0.3357858 0.3294219 50445 228172 2880 1505538 18297 230410 926 85467 -0.2151101 1.962041 0.049737452 46.436473 -0.41283084 -0.77866292 -0.10207566 2.1349177 0.36843913 0.67820403 0.44403103 -64.858321 -0.34679806 -28.081576 0.24493121 1.446189 -0.42004618 -2.5864103 -0.18281639 328.02989 -0.34245945 62.919526 -0.048548628 -0.54662129 0.0033249677 0.66133108 0.81182803 23.058228 0.2242994 3.4792011 2.927515e-06 0.0011387818 0.30661729 0.0039422615 50445 22831.743 4600.1377 -3 228172 239868.63 282673.23 10816 11317 1505538 368244.33 27723.517 -77 18297 6632.3287 1166.6888 4 8 1300229 576387.37 993.14131 32 1283135 569191.94 252.13464 28 14
900000 1 1 0.066666667 0.066666667 0 0 2.1680019e-05 0.02898 445282.35 0.31741829 0.3198167 0.33578879 0.32934612 50441 227708 2927 1505785 18518 229766 924 84612 -0.22166698 1.8985858 -0.030713387 46.054548 -0.39260808 -0.90180883 -0.10317959 2.1403627 0.37599401 0.68508481 0.58153098 -64.989601 -0.34115178 -27.959947 0.24381817 1.4736531 -0.42559334 -2.6687627 -0.30218791 328.4163 -0.32705902 62.479539 -0.036219262 -0.43298007 0.0033327765 0.65739689 0.76440141 23.082224 0.22747834 3.4158268 3.0268667e-06 0.0011558237 0.30618349 0.0039849906 50441 22830.915 4595.6949 -3 227708 238471.94 280813.2 10753 11247 1505785 368372.41 27705.576 -77 18518 6697.2735 1175.0674 4 8 1299039 576211.66 931.62755 33 1281938 569013.53 194.68599 29 14
1000000 1 1 0.066666667 0.066666667 0 0 2.1680019e-05 0.02898 445322.6 0.31758105 0.31986526 0.33577946 0.32929527 50447 227426 2889 1506005 18574 229704 933 84436 -0.21492673 2.0103006 -0.0055985561 45.530606 -0.21735646 -0.78656254 -0.10757113 2.277936 0.36953685 0.65261877 0.54926191 -65.020218 -0.3189707 -27.999328 0.26026145 1.4880012 -0.4323311 -2.8344903 -0.26688299 328.82291 -0.2015348 62.267838 -0.050959514 -0.57119328 0.0033356142 0.65619137 0.76026447 23.088136 0.226918 3.4087523 2.7238112e-06 0.0011341807 0.3060268 0.0040185325 50447 22835.936 4606.9426 -3 227426 238158.63 280517.56 10732 11223 1506005 368352.44 27723.423 -76 18574 6810.7369 1151.8697 3 8 1299051 576276.02 936.06632 29 1281939 569066.9 193.38343 25 14
1100000 1 1 0.066666667 0.066666667 0 0 2.1680019e-05 0.02898 445361.51 0.31772653 0.31990437 0.3357717 0.32937131 50454 227283 2950 1505813 18902 229783 939 84431 -0.2131727 1.9970023 -0.01151585 45.485572 -0.23607623 -0.71246302 -0.074032369 2.2980098 0.37444767 0.6792308 0.552481 -65.049997 -0.33657968 -28.066432 0.24651346 1.5400168 -0.44317424 -2.8443359 -0.27218005 329.11838 -0.25084235 62.249607 -0.049706308 -0.57910869 0.0032924149 0.65604675 0.77024526 23.082888 0.23255493 3.4195317 2.4718406e-06 0.0011405631 0.30596605 0.0041083557 50454 22845.596 4615.8284 -3 227283 238084.65 280126.29 10711 11207 1505813 368304.33 27720.91 -76 18902 6899.0788 1161.1482 3 8 1299299 576336.4 923.11921 31 1282180 569122.59 181.99559 27 14
1100000 1 1 0.066666667 0.066666667 0 0 2.1680019e-05 0.02898 445361.51 0.31772653 0.31990437 0.3357717 0.32937131 50454 227283 2950 1505813 18902 229783 939 84431 -0.2131727 1.9970023 -0.01151585 45.485572 -0.23607623 -0.71246302 -0.074032369 2.2980098 0.37444767 0.6792308 0.552481 -65.049997 -0.33657968 -28.066432 0.24651346 1.5400168 -0.44317424 -2.8443359 -0.27218005 329.11838 -0.25084235 62.249607 -0.049706308 -0.57910869 0.0032924149 0.65604675 0.77024526 23.082888 0.23255493 3.4195317 2.4718406e-06 0.0011405631 0.30596605 0.0041083557 50454 22845.596 4615.8284 -3 227283 238084.65 280126.29 10711 11207 1505813 368304.33 27720.91 -76 18902 6899.0788 1161.1482 3 8 1299299 576336.4 923.11921 31 1282180 569122.59 181.99559 27 14
1200000 1 1 0.066666667 0.066666667 0 0 2.3156959e-05 0.02898 442033.31 0.31802951 0.32291839 0.33572172 0.32990236 91273 201203 3219 1491822 18154 234420 2107 92572 0.14049656 2.109305 -0.015379182 39.509699 -0.1784504 -2.6587128 -0.4152543 2.7916683 0.35704659 0.5483201 0.39229389 -65.830579 -0.22331836 -29.386946 0.39297293 1.2171482 -1.0135947 -1.8919925 -0.28435449 336.31951 -0.04869103 64.780303 0.22460729 0.14643056 0.008204207 0.69063306 0.9394287 22.678621 0.21734474 3.7228293 4.6539678e-06 0.0011693699 0.30762645 0.0040302721 91273 40113.694 7970.4487 -6 201203 238373.64 293878.55 11234 11781 1491822 362858.48 27385.004 -75 18154 6570.2439 1122.7418 3 8 1299021 572838.78 1021.489 34 1283996 566283.25 405.45246 30 12
1300000 1 1 0.066666667 0.066666667 0 0 2.3156959e-05 0.02898 440710.83 0.31834899 0.32302453 0.33572015 0.3296886 92171 203301 4050 1489545 17435 235311 1936 93892 0.082430975 0.43664323 -0.36849283 37.479208 1.7869002 -2.0177482 -0.508073 2.659101 0.74975271 0.28367578 0.43842522 -65.362541 0.088339792 -29.005923 0.30675782 1.2769428 -1.2783295 -2.5128282 -0.30881936 333.45539 0.2874448 64.661537 0.27972651 -0.19170918 0.0082313122 0.70751039 1.1000859 22.593706 0.19093836 3.9016381 1.5421227e-05 0.0013492968 0.30780475 0.0035812384 92171 40473.68 7799.5432 -6 203301 240958.81 295969.59 11277 11822 1489545 361804.57 27283.847 -75 17435 6324.2345 1100.5848 3 6 1299145 572056.09 1012.4332 33 1276726 563039.73 121.48041 27 13
1400000 1 1 0.066666667 0.066666667 0 0 2.3156959e-05 0.02898 441211.34 0.3179086 0.32300016 0.33574022 0.32958776 91258 203325 3707 1490015 17854 235239 2099 93523 0.16161817 2.0960325 -0.046525185 38.428194 -0.21657376 -3.0396918 -0.44113473 2.8332224 0.26463668 0.64319206 0.53447384 -66.04443 -0.18962155 -29.327316 0.37008246 1.3153177 -0.96774692 -2.3242258 -0.50525652 335.59019 -0.013582249 64.837357 0.26061512 -0.26291994 0.0081392936 0.70175073 1.0592318 22.616904 0.19953568 3.8554957 2.9259109e-06 0.0012864372 0.30780044 0.0037190137 91258 40096.594 7963.8084 -6 203325 240812.28 295740.98 11266 11819 1490015 362131 27346.824 -75 17854 6439.7083 1101.9546 3 7 1299428 572427.12 1109.8526 34 1277379 563518.18 224.39175 28 13
1500000 1 1 0.066666667 0.066666667 0 0 2.3156959e-05 0.02898 441273.23 0.31868918 0.32088055 0.33574303 0.32963877 50553 243608 3721 1490393 17898 234986 1056 93081 -0.24215176 2.5684294 -0.042899355 37.894467 -0.24501039 -3.0996956 -0.1109435 2.9745647 0.43026026 0.47214176 0.52623997 -65.988056 -0.21653387 -29.438929 0.31557052 1.3065062 -0.49001962 -2.8912596 -0.47554022 335.90267 -0.032255968 64.786471 -0.021254705 -0.28270851 0.0035590318 0.70520772 1.0100058 22.633688 0.20091078 3.8005241 1.1395738e-06 0.0012875847 0.30766368 0.0037518104 50553 22998.914 4753.2846 -3 243608 257207.25 298058.49 11221 11776 1490393 362309.93 27372.28 -75 17898 6465.2152 1110.3446 3 7 1299320 572544.33 1118.5065 34 1277279 563630.68 229.24752 28 13
1600000 1 1 0.066666667 0.066666667 0 0 2.3156959e-05 0.02898 441331.98 0.31787424 0.32305202 0.33573511 0.32967574 91273 202687 3705 1490595 17897 234935 2152 92998 0.16903384 2.1127433 -0.049617284 37.871961 -0.18857394 -3.1179342 -0.42142901 2.9557071 0.22115387 0.64446681 0.53485421 -65.948723 -0.19341495 -29.466176 0.31059882 1.2981626 -1.0193494 -2.3650367 -0.46911284 336.05027 -0.0043566553 64.829225 0.20321246 -0.29713033 0.0085054749 0.70119227 1.0042191 22.63991 0.20086435 3.7937327 3.0470853e-06 0.0012906002 0.30767269 0.0037610425 91273 40133.871 8009.4323 -4 202687 239850.7 294623.44 11228 11782 1490595 362382.74 27389.393 -75 17897 6455.3252 1105.7641 3 7 1299347 572605.96 1102.7072 33 1277312 563699.06 214.36841 27 13
1700000 1 1 0.066666667 0.066666667 0 0 2.3156959e-05 0.02898 441372.39 0.31798311 0.32305057 0.33572844 0.32968924 91289 202536 3688 1490692 17935 234927 2167 92961 0.17812762 2.0940807 -0.051650931 37.921388 -0.19082517 -3.105862 -0.44009321 2.9303946 0.2337118 0.69337082 0.53964029 -65.976863 -0.20299762 -29.506032 0.29934007 1.3564545 -1.0308216 -2.3600951 -0.4612716 336.17661 -0.024042729 64.854174 0.19271186 -0.34960715 0.0084604042 0.70121148 0.99984772 22.642575 0.20131597 3.7887184 4.8657654e-06 0.0012920618 0.30768989 0.0037776539 91289 40150.772 8023.4202 -5 202536 239755.4 294581.74 11223 11785 1490692 362421.12 27393.947 -75 17935 6464.8047 1106.6842 3 7 1299369 572647.01 1080.4567 33 1277340 563745.82 195.51744 27 13
1700000 1 1 0.066666667 0.066666667 0 0 2.3156959e-05 0.02898 441372.39 0.31798311 0.32305057 0.33572844 0.32968924 91289 202536 3688 1490692 17935 234927 2167 92961 0.17812762 2.0940807 -0.051650931 37.921388 -0.19082517 -3.105862 -0.44009321 2.9303946 0.2337118 0.69337082 0.53964029 -65.976863 -0.20299762 -29.506032 0.29934007 1.3564545 -1.0308216 -2.3600951 -0.4612716 336.17661 -0.024042729 64.854174 0.19271186 -0.34960715 0.0084604042 0.70121148 0.99984772 22.642575 0.20131597 3.7887184 4.8657654e-06 0.0012920618 0.30768989 0.0037776539 91289 40150.772 8023.4202 -5 202536 239755.4 294581.74 11223 11785 1490692 362421.12 27393.947 -75 17935 6464.8047 1106.6842 3 7 1299369 572647.01 1080.4567 33 1277340 563745.82 195.51744 27 13
1800000 1 1 0.066666667 0.066666667 0 0 2.4200697e-05 0.02898 438068.95 0.31910847 0.3237744 0.33566259 0.33113318 91696 217419 3494 1473368 19969 240517 2709 101975 0.21623459 2.5414845 -0.17186101 29.581345 -2.6817545 -5.9911795 -0.41295338 2.7329793 0.34386883 0.77698786 0.38268996 -69.713865 1.4237405 -30.669982 0.16573472 1.3446334 -1.1441514 -1.979165 -0.33058464 344.48507 -0.22419795 66.71258 0.26152288 -0.34970167 0.0098393964 0.75820478 1.2448295 22.134123 0.2665753 4.248866 5.6008684e-06 0.0014035101 0.30848196 0.0045257708 91696 40776.856 8461.7195 -8 217419 258499.86 310732.58 11697 12305 1473368 355554.04 26904.036 -74 19969 7306.1603 1319.0579 4 10 1299827 569242.52 1058.3522 44 1278498 560583.88 158.73925 38 12
1900000 1 1 0.066666667 0.066666667 0 0 2.4200697e-05 0.02898 436948.45 0.31873276 0.32386275 0.33570444 0.33129096 92939 218948 3863 1469998 20567 240712 2029 102670 0.2441295 2.465238 -0.15576506 38.689237 -3.1716818 -4.2855971 -0.1923235 2.8804592 0.23060251 0.92059775 0.27018558 -68.988249 1.59237 -30.191174 0.06352499 1.3875572 -1.1945058 -1.5156987 -0.42786681 340.51684 0.28212605 66.992041 0.23554722 0.26060249 0.0073530907 0.750115 1.3419867 22.026718 0.27714822 4.3090149 1.221758e-05 0.0013564819 0.30792162 0.0046670091 92939 40890.801 7975.6374 -9 218948 260362.59 312721.1 11738 12362 1469998 354580.71 26965.57 -73 20567 7360.4393 1127.7745 2 7 1298269 567842.03 873.52118 42 1277420 559435.43 3.5609435 36 11
2000000 1 1 0.066666667 0.066666667 0 0 2.4200697e-05 0.02898 437027.49 0.31840845 0.32385396 0.33572772 0.33124203 92797 218115 3870 1470989 20551 239748 1760 101389 0.20078844 2.1423867 -0.067859972 41.440352 -3.1792415 -3.6411268 -0.24362332 2.9084566 0.1599853 0.6826207 0.55316194 -68.933196 1.6229807 -30.121209 0.2077115 1.3917865 -1.1527086 -2.1644892 -0.46716991 342.30202 0.25597402 67.396253 0.17177352 -0.38462384 0.0068163714 0.7536727 1.1268871 22.071763 0.27739105 4.0754004 1.1329786e-05 0.001436436 0.30766217 0.0046905731 92797 40634.534 7685.4353 -7 218115 258289.47 310975.2 11691 12299 1470989 354957.79 26987.292 -73 20551 7348.5573 1128.5513 2 7 1297247 568033.46 884.22935 36 1276415 559633.26 7.8684697 30 11
2100000 1 1 0.066666667 0.066666667 0 0 2.4200697e-05 0.02898 437165.53 0.31862684 0.32384164 0.3357133 0.33123723 92918 217461 3819 1471505 20568 239628 2016 101144 0.17648045 2.2575017 -0.087151741 41.362718 -3.1665161 -3.5393405 -0.17289864 3.0384978 0.17599572 0.68754747 0.56558118 -69.060311 1.6200254 -30.152892 0.091522348 1.4323492 -1.1971061 -2.1178442 -0.45214924 343.34151 0.26200467 67.554114 0.19687692 -0.45675118 0.0072455489 0.75392307 1.1171179 22.087008 0.27786513 4.0602064 9.36832e-06 0.001458398 0.30770496 0.004688202 92918 40872.301 7964.4094 -9 217461 257603.49 310327.47 11661 12279 1471505 355117.03 26991.28 -73 20568 7357.9424 1133.1117 2 7 1297243 568164.37 868.49068 36 1276415 559764.5 -4.8691279 30 11
2200000 1 1 0.066666667 0.066666667 0 0 2.4200697e-05 0.02898 437247.69 0.31885861 0.32382395 0.33569988 0.3312272 92966 217217 3812 1471664 20605 239570 2028 101045 0.16903155 2.2477639 -0.098762673 41.435147 -3.1561949 -3.5479385 -0.15806385 3.0319009 0.1825295 0.66058621 0.56503946 -69.024083 1.6160201 -30.168638 0.055126178 1.4361158 -1.1923438 -2.1085608 -0.45289256 343.78692 0.27486023 67.638462 0.21020018 -0.44180603 0.00729711 0.75421328 1.1108395 22.093449 0.27856218 4.0514285 9.9314188e-06 0.001468599 0.30774557 0.0046921634 92966 40915.454 8019.1457 -8 217217 257477.34 310213.94 11628 12256 1471664 355142.89 26979.556 -73 20605 7367.4086 1129.8498 2 7 1297284 568210.89 847.31803 38 1275870 559587.21 -51.210656 32 12
2300000 1 1 0.066666667 0.066666667 0 0 2.4200697e-05 0.02898 437293.18 0.31901079 0.32381086 0.33569152 0.33122231 93039 217086 3806 1471686 20641 239556 2166 101059 0.18170102 2.2369643 -0.099717275 41.469138 -3.1599689 -3.588312 -0.18268581 3.0203682 0.19606042 0.66920831 0.56573962 -69.008665 1.6044566 -30.139632 0.074311447 1.4548838 -1.1988424 -2.1218542 -0.45826914 344.00783 0.29070642 67.69526 0.16048058 -0.46815399 0.0076494032 0.75434375 1.1067798 22.095495 0.27918315 4.0466591 1.0345544e-05 0.0014631802 0.30778572 0.0046976252 93039 41032.464 8147.0709 -6 217086 257424.74 310183.01 11620 12249 1471686 355132.64 26983.851 -73 20641 7377.3935 1130.1308 2 7 1297311 568216.39 852.66138 38 1275893 559589.68 -46.767257 32 12
2300000 1 1 0.066666667 0.066666667 0 0 2.4200697e-05 0.02898 437293.18 0.31901079 0.32381086 0.33569152 0.33122231 93039 217086 3806 1471686 20641 239556 2166 101059 0.18170102 2.2369643 -0.099717275 41.469138 -3.1599689 -3.588312 -0.18268581 3.0203682 0.19606042 0.66920831 0.56573962 -69.008665 1.6044566 -30.139632 0.074311447 1.4548838 -1.1988424 -2.1218542 -0.45826914 344.00783 0.29070642 67.69526 0.16048058 -0.46815399 0.0076494032 0.75434375 1.1067798 22.095495 0.27918315 4.0466591 1.0345544e-05 0.0014631802 0.30778572 0.0046976252 93039 41032.464 8147.0709 -6 217086 257424.74 310183.01 11620 12249 1471686 355132.64 26983.851 -73 20641 7377.3935 1130.1308 2 7 1297311 568216.39 852.66138 38 1275893 559589.68 -46.767257 32 12
2400000 1 1 0.066666667 0.066666667 0 0 2.4682056e-05 0.02898 433060.72 0.32001535 0.32428219 0.33567363 0.33177736 93851 231619 4312 1456574 20408 243777 3483 108564 0.23848274 2.2004567 -0.14477225 45.720209 -3.286228 -3.182353 -0.3414872 3.15589 0.35138047 0.41310043 0.38466932 -63.667276 1.6420878 -27.923091 0.39093901 1.5456324 -1.1451974 -2.1932446 -0.66006309 322.42868 0.25998718 63.40751 0.37297124 0.096432592 0.010713064 0.78765007 1.4314461 21.634745 0.27474753 4.4668057 1.0828954e-05 0.0015744237 0.30791787 0.0047793949 93851 42376.766 9371.3731 -10 231619 272333.37 321937.02 12042 12685 1456574 349376.84 26730.835 -68 20408 7346.5331 1157.8661 2 8 1296155 564962.64 897.67947 45 1275043 556579.55 47.817493 39 12
2500000 1 1 0.066666667 0.066666667 0 0 2.4682056e-05 0.02898 431852.4 0.31978788 0.32433696 0.33569693 0.33180464 93701 234545 4362 1453786 20420 244020 3290 109162 0.30312921 2.3899753 -0.13200297 44.135581 -3.2472661 -3.7117872 -0.42803391 3.4772321 0.27577057 0.19354462 0.4229027 -63.405152 1.6661546 -28.031247 0.47468468 1.3485508 -1.1544626 -2.2046802 -0.64292484 320.784 0.25610774 63.367664 0.26362215 0.15199959 0.010156647 0.79012529 1.4325652 21.547794 0.27472422 4.4727928 1.1970731e-05 0.0016318409 0.30740596 0.0048061467 93701 42137.613 9149.949 -8 234545 274406.08 322494.33 12057 12713 1453786 348246.51 26630.926 -67 20420 7347.3761 1160.6209 2 7 1295177 564365.56 1053.6814 44 1274031 555973.71 207.47985 38 12
